1,2,3,4,5,6,7,8,9
0.09398133732767633,0.07873898908947409,0.23791213095855973,0.02073252410792042,0.08404596700107757,0.34651607949399904,0.06392453592009309,0.055676756894611996,0.018471679206587766
0.1739800955293559,0.10579558239612832,0.16943598210934288,0.00843070171849476,0.014917081032330332,0.09645220746867984,0.025283829305494963,0.3769946634492597,0.028709856990913395
0.060599969930372845,0.12094813484805629,0.16984944350857542,0.007858287950713055,0.040261042067183596,0.15026777794233923,0.4292580375986181,0.014014719093431206,0.0069425870607104125
0.027323455015142783,0.041255832014629915,0.025706002383792028,0.008024192358667269,0.154085724856548,0.7193195461207345,0.012122966779900383,0.008258311052580132,0.003903969418004905
0.07799237969167105,0.2018451029931875,0.13690701073434014,0.016551968121769966,0.13516199351710395,0.36989828888711646,0.03984425180780784,0.01133423621927408,0.010464768027729018
0.30018425328805326,0.2555341194109431,0.015793630801839768,0.003806021114197434,0.005558356989379342,0.038347888048572004,0.3296225854781529,0.021925409206891133,0.02922773566197128
0.013590120605922875,0.015247215308336328,0.002431822437127236,0.0016374256529940684,0.001911747590962926,0.013616177387604515,0.9458578966298428,0.003088051418559305,0.0026195429686500134
0.006256865332594095,0.008142528567671043,0.9659058306437274,0.0009898082318369917,0.001479469448901007,0.006367985730653339,0.005010999618220252,0.004124897699070638,0.001721614727325363
0.022877458925741386,0.010520011481559432,0.003406608390056737,0.001070159108723142,0.0012671450137077603,0.00490084797124334,0.943962752759048,0.0034175092936324634,0.00857750705628783
0.12382359993433319,0.2698160121678716,0.3656970819222282,0.0069528189865966095,0.017703234719845726,0.09990703476741879,0.03545794095686769,0.05866945287655364,0.021972823668284847
0.05457958508627092,0.16977134337078326,0.2667490393347005,0.005409642151246835,0.03578460463085088,0.22132524996854683,0.21813108576285037,0.01980798766005175,0.008441462034698801
0.07498554767950025,0.15634091779864895,0.15252773131276606,0.021080815446332755,0.11557514554150916,0.3815233321246544,0.0643381120574041,0.023701690813224926,0.009926707225959506
0.09666318330991391,0.19994414479929887,0.34605850303001673,0.010491199368418741,0.0409884274641653,0.1285225208639023,0.07095795467138404,0.08332805551106473,0.02304601098183529
0.10490044411594594,0.27054513148686543,0.3915878075972634,0.011681345430536193,0.016236253174700278,0.08022933273392788,0.06776282156213584,0.03575554831311157,0.021301315585513608
0.035572063099612056,0.04201417711512373,0.6498511505494268,0.007626164524733513,0.05069404011288518,0.08847767758709002,0.024826018934556854,0.08918728146158952,0.011751426614982255
0.06874506960930618,0.03295268411395001,0.04027157053885441,0.010787655109828402,0.5584280769205069,0.2554468700210646,0.014135742717723266,0.011081704887807449,0.008150626080958597
0.8026730400056993,0.09773775758227704,0.008547203693232731,0.0028214073599557195,0.006230293319873659,0.04125957047953481,0.00779111617621792,0.02280125243458157,0.010138358948627451
0.0064997488202600765,0.0035942008975506164,0.0013688135977828828,0.0009593394350140662,0.0012666956561132054,0.005073648116945787,0.9769121311199936,0.002323248682517866,0.002002173673821864
0.2029642627702012,0.40291872988629157,0.02252994207474564,0.0303907929628707,0.014390210668886707,0.2498671811835076,0.03934213115261321,0.022235766467713552,0.015360982833169851
0.040970911778525486,0.09853483968844018,0.2364343066104104,0.004794421059436333,0.13399078693834998,0.4400002802850372,0.019725180775855333,0.01431816386160634,0.011231109002338806
0.2416364729587553,0.19821864244258242,0.05426693255678153,0.008915416052578793,0.026978656584220738,0.39502717112826113,0.028960691101555917,0.022408781129466055,0.02358723604579836
