1,2,3,4,5,6,7,8,9
0.13238758338584014,0.07438255434420499,0.1724773213151535,0.05589978267220568,0.18539554661752003,0.22514881566567324,0.06296486843813831,0.06694848111456213,0.024395046446702037
0.11830430841680305,0.1048601867196665,0.15681453348391286,0.020147038489309033,0.021218471075635476,0.1033850062785071,0.026604199375719378,0.38522668468514837,0.06343957147529827
0.04496790765028663,0.13378446662074822,0.15305250080353114,0.004974355628127206,0.03848623314191883,0.15525137803231903,0.44671748827768737,0.01642096518679659,0.006344704658585048
0.028799750624896328,0.050441267716173147,0.04496567024649615,0.013220597410596458,0.2719928640637517,0.5537304754059077,0.021098255067300443,0.010686383466518295,0.005064735998359741
0.10599921741063749,0.15549057012427045,0.18732875566251336,0.015655860541922306,0.13900412154668254,0.3477980877901384,0.02616701203991117,0.012709021018252577,0.00984735386567186
0.2118016953687901,0.2649691856867611,0.014690624326207814,0.004598102224540251,0.004079612352555095,0.03671931234968581,0.41076848011443456,0.01803492837935254,0.034338059197672785
0.011608146422758606,0.03538839987129493,0.0030647550891616656,0.0022394292673908315,0.0017171990625583862,0.018120837470905853,0.9229379785095284,0.0025556376894013064,0.0023676166170001948
0.007379779776996707,0.015675101621434165,0.9518447418706767,0.0014720674355077374,0.0015649354640040487,0.007434011851703557,0.007132615013279439,0.005281289550040704,0.0022154574163574066
0.03674745287048527,0.011087376118021167,0.004160517705465993,0.0018461337402580782,0.0012696111713250688,0.005650565062204757,0.9250224145778553,0.005212580281629578,0.009003348472754854
0.09653471175826879,0.22621278771927286,0.4011767264843493,0.022458403342656783,0.01395076486892732,0.06770998405994497,0.0509922295915589,0.10122532382274349,0.01973906835227764
0.04637595860990445,0.2787797664313338,0.1989409617578652,0.00660959224995438,0.029419998951991783,0.11395547988144172,0.29973459939893426,0.0190073527294416,0.007176289989132848
0.07208247235836258,0.10545245061481513,0.12498672078947597,0.01567066990795155,0.29808794803510474,0.28544237700837816,0.06718109980246062,0.02322061588610599,0.007875645597345236
0.10086064104580159,0.22730142138506942,0.3389814795752771,0.007159290525671002,0.03188751995329283,0.09779144887870393,0.0880508438295412,0.06995165378535098,0.03801570102129212
0.08468744861595551,0.3604536410654159,0.381366758466084,0.00732723184428592,0.008992260002768858,0.05793415322667684,0.06646100983476536,0.017986228459962318,0.014791268484085428
0.025322574566902383,0.030819973405522234,0.7446925186293741,0.006300997890316753,0.0372939662922108,0.061672845775898204,0.02201770350454027,0.06465276058953912,0.007226659345696231
0.05514932939049535,0.020275290812566384,0.04189868786432893,0.011661616208065556,0.6126806253993741,0.22948892365429466,0.015602034846722316,0.007843734702614286,0.005399757121538497
0.7971588440192348,0.071771392555851,0.011804810183099992,0.005080953837334527,0.011146539115415448,0.06194964379321111,0.011646854582866552,0.019502957089920312,0.009938004823066646
0.006564179490793274,0.003892013984687858,0.0014417704653661718,0.0010321134507961858,0.0010468099370125562,0.005167255043711836,0.9766821853135528,0.002239918410737465,0.001933753903341833
0.3217103102250355,0.27248259277469566,0.02160054152533341,0.023311041929268774,0.0165108465697835,0.27563575160066706,0.030068031342523928,0.022169833262573643,0.016511050770118395
0.06146345386342962,0.13633629749218754,0.17965217677909764,0.004409825373576404,0.16100127609835116,0.40959257272880273,0.019854070348221724,0.019586767904480946,0.008103559411852259
0.33634625187633027,0.16351156634598357,0.03786116763879168,0.01654645964877587,0.02785704322719969,0.3597536288005694,0.03054182692494739,0.015104945485467387,0.01247711005193473
0.2129290686730549,0.15510699788501714,0.03113647559259145,0.020847200661515103,0.02818208948131529,0.4749985188402073,0.03526328819393552,0.02257196633517049,0.018964394337192943
0.013713724107617677,0.023749288713597834,0.8487260030413403,0.0026767136677750985,0.02412828517572927,0.04674959765016777,0.008242297148328515,0.02610388362427546,0.005910206871167953
0.04940100451625128,0.034402424522861685,0.7711232805332564,0.010863861796337674,0.010382959156002397,0.04829983327280921,0.033781818297227595,0.027486918664729333,0.014257899240524381
0.0272719435122733,0.06086849805566488,0.7613159196904892,0.007464700554289128,0.006387682274238508,0.02154911435049866,0.086064863258866,0.023325672343638873,0.0057516059600412105
0.01490177275140313,0.019756670670835343,0.0047868514150197685,0.003039999740511094,0.0018793233726872261,0.011247095975883711,0.9331204148582666,0.005368832635416885,0.005899038579976201
0.013786309597240297,0.8662551978515238,0.07171419106879974,0.0021709924096987277,0.007450622573570716,0.014269586244355729,0.008110584133148099,0.012325367102195174,0.00391714901946761
0.026157095975310567,0.0606619174570056,0.7159366817295933,0.003763051753084931,0.02738471550489878,0.11178121850779596,0.01703670723513573,0.030517605432877147,0.006761006404297917
0.23617388740465017,0.2504366042392807,0.11546124614558141,0.03555090601937588,0.0374371858296999,0.24346882741531983,0.03602867848885668,0.030970011405395355,0.01447265305184
0.050987569468694025,0.12744756642961708,0.08214537063468612,0.018000218219200698,0.08369297996436502,0.28276529784799914,0.04781466906767959,0.28100889205384966,0.02613743631390885
0.048208424300577084,0.2572684163289489,0.06869144122057161,0.007789606723303927,0.010003014617348429,0.2515460116414113,0.3376471708813512,0.009658235616036275,0.009187678670451177
0.3321303583156398,0.17329403509506106,0.06992364024110043,0.027322335860591615,0.012216127978638818,0.0721689747558674,0.09100820421674136,0.18349548254631834,0.038440840990041074
0.10059057987086803,0.08809908026877449,0.4922904495660809,0.014103339697757943,0.06635305595520626,0.0673772189960934,0.047750831759330994,0.05198701304425929,0.07144843084162875
0.0228180836851331,0.01092798818318124,0.00364986420661058,0.009372268062920974,0.0031771943009363335,0.01981320457975051,0.9214204609097575,0.004473012878226889,0.00434792319348305
0.13101327915167688,0.2505272994380612,0.13379670349971198,0.030859581437505338,0.06043581714473824,0.20823996632789454,0.05794528560812502,0.08672759657784498,0.040454470814441805
0.10232874974046278,0.07309286044305292,0.12846561657499972,0.018788855520078453,0.1708650489485804,0.43048346728114667,0.03177178506466916,0.03334173502848663,0.010861881398523269
0.02105864174066582,0.05097103950455952,0.008893996789142775,0.0019453734370388591,0.0019575768389096214,0.01360719627000995,0.8933395190222291,0.0032053144884600896,0.005021341908984178
0.48079555641741184,0.24787778504755917,0.011531072405617326,0.010490497156825459,0.01254048765724651,0.04045692512835198,0.028551694254641796,0.07589833309342445,0.09185764883892146
0.1348667792016977,0.6034602287381844,0.05101805906517818,0.011771115099906804,0.006273705014130383,0.06347667153422533,0.09277572243958293,0.02186893962486343,0.014488779282230892
0.008807335505393081,0.011769886856742469,0.009697825739219682,0.0008211316000146699,0.0012383193873737475,0.007210577006967917,0.9560461289976611,0.002511181118927211,0.001897613787700199
0.018667250397204002,0.028402594458010546,0.862051096969453,0.0059101642286257,0.0035588115591879297,0.016213205169957612,0.015608671518515341,0.010361318335670763,0.03922688736337511
0.11045351144950956,0.02308580948313568,0.004945042277623855,0.0044089812146113055,0.0029781087673078134,0.015695751562944647,0.8259420417206971,0.00606220010891538,0.006428553415254689
0.047599992091089054,0.03896882457962658,0.05367415034886669,0.01813416736641821,0.11541314577265227,0.6772747865213502,0.015177321625272302,0.025142848090387495,0.008614763604337154
0.012266730355035603,0.019110389070727523,0.004435382083435053,0.0033197312146656457,0.0021728063430587327,0.015189144420000784,0.9365299201587797,0.004719384688571624,0.002256511665725446
0.008081825597997923,0.013837472509065283,0.006236385248461911,0.001322358772590242,0.000966167432727532,0.007141135830129489,0.9573273682324298,0.0026457013163786506,0.0024415850602191548
0.4418745604113659,0.2825379367600158,0.06181931336034469,0.007234072496115492,0.0066734278127505075,0.04967880864677053,0.1125528254291633,0.017555585694660043,0.020073469388813592
0.20561376931969585,0.19568282044146296,0.07648266869871663,0.0874746870975757,0.09155888645533536,0.1486391157324459,0.05651075277647571,0.10461714605320095,0.033420153425090963
0.013205652975296262,0.024923598613202036,0.9185224767819209,0.0025243556750696805,0.002295251420302091,0.011695130580283706,0.008525086005392521,0.015150698605199844,0.003157749343332846
0.14356333213527053,0.35416714827951984,0.08655655811915866,0.025076231980844382,0.07102869750440854,0.2548662889187965,0.029459544418159074,0.021984751000720722,0.013297447643121667
0.06929559606860597,0.11063481661498739,0.4312093003317113,0.012483722294852288,0.10378061017341074,0.18444598984355087,0.06651101042085306,0.013015071363832242,0.008623882888196053
0.3045004940286676,0.4263397726873759,0.02593343254648022,0.00947395414885437,0.014133256290093715,0.04563905349768905,0.1178767726177801,0.01619009737682274,0.03991316680623643
0.07433263467336651,0.02947737932777339,0.010562437345704312,0.0049212699843263685,0.004363262036173846,0.024021375563757896,0.8151811659803901,0.015914252209600466,0.021226222878907
0.04069917816665495,0.8332320460258161,0.024332411384571817,0.005874469695649573,0.004729883729993872,0.021357648969627316,0.04206255840083769,0.012297526950871038,0.015414276675977515
0.26115558119025606,0.2725135242940755,0.13749084654371702,0.01259041017211964,0.008347551317108359,0.03882754161557415,0.10642423622300455,0.06166902799973789,0.1009812806444069
0.029700179158438495,0.04096480851130149,0.03607625385402829,0.008261694777877096,0.27859666833095365,0.5832879664650713,0.011506741937563935,0.006729236457457297,0.004876450507308488
0.009632917241067119,0.005980416489268239,0.003208080874336944,0.0016152504163290905,0.0014102457488556486,0.004523727249356037,0.9644479532905592,0.006560200620384873,0.002621208069842737
0.13225023339731867,0.12500874258451636,0.14107003418787278,0.04798012835912985,0.11385521736763014,0.09869806625907393,0.1491745364008234,0.05679589287314557,0.13516714857048928
0.036985000929549025,0.025201397744425993,0.04154261271988208,0.006499205530292838,0.13564247165214707,0.7263293396636475,0.014638241301367901,0.007801524907927,0.0053602055507606956
0.05848349559188138,0.3038492694125347,0.13909208619772043,0.010997637180159484,0.020049139550766332,0.13206352182333836,0.30033011377049296,0.018625820785768035,0.016508915687338248
0.10174379981797856,0.1252566722495884,0.06723372692644258,0.021331464299181375,0.028677315993967237,0.5779996158333427,0.033288872872196035,0.01883511396326928,0.02563341804403392
0.04360792123255718,0.14606418796131554,0.6225802408358417,0.008333325231978618,0.006125801381290189,0.04130889140898192,0.07509921437240215,0.03780606796094867,0.019074349614684065
0.017855248737103802,0.021553072477135445,0.02206817279042742,0.0032560451145019795,0.09350628568408598,0.8208714566158803,0.008838968202732923,0.005801489369310453,0.006249261008821768
0.24632957948089687,0.2060312489445525,0.15052741964378985,0.05148878612855723,0.02227144071376379,0.08446474045397241,0.11396394803375338,0.07851081816505191,0.046412018435662165
0.07075759056143709,0.10078581166951595,0.023298312277839087,0.008702500972542075,0.005181628979128336,0.025366810451388198,0.7341476359055527,0.019668295593307874,0.012091413589288764
0.6673422953281135,0.15030554444140606,0.014384603839357545,0.009064052225526762,0.015928968434729227,0.039230626607804894,0.014581885822148205,0.044521361644235216,0.044640661656678654
0.09599860123975847,0.0189925061979373,0.004747893090779146,0.0033592434395120557,0.002196118776230925,0.02361989806775769,0.8378193925854074,0.00575457235257065,0.007511774250046406
0.5149190705260266,0.06888960933488844,0.010231234194604047,0.005323650168997883,0.006081066399493671,0.04347925009978483,0.33204217581070483,0.008682622755758537,0.010351320709741062
0.05963310889346631,0.06679858055625201,0.4829844066549991,0.01717084305455679,0.01485813712695941,0.04539087481096236,0.05919360860423284,0.0895716938823417,0.1643987464162294
0.08725351070761193,0.4403616434010994,0.2021256029434695,0.012939846329227582,0.011305043842696587,0.05614887370098178,0.12048785464201636,0.04184246957316759,0.027535154859729426
0.044921547688311615,0.17206415424136073,0.20974224363314195,0.005819290633750829,0.05636125828003576,0.4178366876111723,0.06515486032523324,0.020741898709084515,0.00735805887790908
0.01310861963675917,0.030608946911125763,0.9089092875196177,0.0031611526970415586,0.0027309788366665496,0.01442145836613482,0.011553925812429096,0.011040879634508107,0.004464750585717099
0.03093800837834819,0.8445286576250146,0.03755177010994833,0.004378859569045622,0.0032892782262075,0.01759759635683654,0.019360749181700592,0.014265266474639344,0.02808981407825913
0.015171736628724565,0.0223712641185623,0.880072697185752,0.0030753985186008563,0.0024091177095780228,0.019963899195274856,0.03642703470143658,0.01595606341693154,0.004552788525138915
0.017369155963610102,0.15116421667680843,0.7858118941316751,0.003792694809398884,0.0023563529957942382,0.012433751423545646,0.01706603469895063,0.004835776449194443,0.005170122851022541
0.14307945025131744,0.019151889539885707,0.005603123048570758,0.04175170117359131,0.0035740601324025737,0.023970566971974954,0.7500354253515507,0.006221022660864614,0.006612760869841982
0.04246086558829034,0.18120272174096405,0.6691985335569539,0.006521602838132683,0.006473361012531496,0.020897220248465787,0.01475558634500599,0.02930091500963623,0.02918919366001968
0.5714555440160285,0.13777459725615743,0.011757185857467203,0.028080390608104,0.009462874118176428,0.042675882113018496,0.035576494253848824,0.10598809606612337,0.05722893571107586
0.3409498272050574,0.22026349894982258,0.05295800102796023,0.016803204541658873,0.037713844092862,0.25633545551296355,0.026599840559485968,0.03120764755647255,0.017168680553716772
0.15965711554078088,0.07643788455107814,0.028689749694222517,0.010727989456067004,0.006252479460152228,0.03452508430478664,0.639035510687524,0.018635494223805345,0.026038692081583336
0.034424007648849946,0.011257971453377175,0.0035835017720290464,0.004037117435827067,0.0017110960218603866,0.009060132514792207,0.9243309158833326,0.004548742385973366,0.007046514883958271
0.06216285736446074,0.12159921980205171,0.6519593143231256,0.011546597948430007,0.006184987925665136,0.034081866652384094,0.03637449051672014,0.061824399435526776,0.014266266031635796
0.048638405488739586,0.03909035593777372,0.05142650224966025,0.011006933083092972,0.38273003538855616,0.42599067230271165,0.015155593793333064,0.0196236775615365,0.006337824194596123
0.7089307724681182,0.14797238859468273,0.006487021037477223,0.004005289289715108,0.004007057620525144,0.02773906573262761,0.07855356906907612,0.010590554647760375,0.011714281540017515
0.04681817020366546,0.027152397778487658,0.021076634175746758,0.0022137249830204543,0.002072774333827602,0.017045285815851897,0.8710120924027607,0.00578310816314156,0.006825812143497896
0.018015937815269233,0.01693235483079965,0.9016506286027413,0.003317671394293423,0.0026158780503689498,0.015504301657883744,0.00949065782492499,0.029046151876063093,0.0034264179476556664
0.025793897714424585,0.03625715446525322,0.03434059501047057,0.008381354515521121,0.11667387673868145,0.7518778185003829,0.01483029657038828,0.007892045976806997,0.003952960508070995
0.02540369263074303,0.026774160796428997,0.03822125605356916,0.0028929809616571865,0.5745293410581032,0.2932206093592055,0.020817159544876826,0.013694309210751023,0.004446490384664867
0.11349094239856854,0.35516606570496423,0.037353182391333756,0.05858806115509593,0.0226815993250776,0.1311774555360288,0.21742075985790602,0.030945520538687536,0.03317641309233777
0.0946820407517643,0.133226003251809,0.2062077512175176,0.013020839728395496,0.24505802692715614,0.25444833198179734,0.02679278481786137,0.017530307290705368,0.00903391403299351
0.1194018929250478,0.6445355346501016,0.05208616387920264,0.008331142570572523,0.006283168599888162,0.04034458052780032,0.04857949907683987,0.0452877653799513,0.03515025239059577
0.04888783438665926,0.08957331907759654,0.14042256231142528,0.01543706126176367,0.020791648039186716,0.08360731251999408,0.021620396660348262,0.36168710205690435,0.2179727636861217
0.016782700027759133,0.02400515951168674,0.03422147619646368,0.0034025926895627323,0.2823580724479025,0.6156934388175631,0.011481741599248477,0.007555933141227334,0.004498885568586259
0.02318408789970615,0.15651746237781586,0.6936750508769243,0.0058515058167165806,0.009606363476325736,0.04554744551287075,0.02220985850962958,0.03596833320572008,0.007439892324291004
0.045672335066163985,0.02044703305621094,0.005468764698734303,0.004080010022128599,0.002118932893261834,0.016211135087688455,0.8939039819419072,0.007052836041758906,0.005044971192145795
0.15096547814697725,0.23230189367604492,0.09422416386102907,0.008159298306682192,0.010728272441889439,0.06994895675396087,0.19483808613894227,0.046871722905921676,0.1919621277685522
0.03503853061004858,0.4351819045872178,0.10645827802214983,0.010302474729817131,0.14200729995244543,0.21076301318388324,0.03542338276673031,0.014753259288531878,0.01007185685917591
0.012180437057829537,0.0175402792048008,0.9112498947128814,0.0032302674005831324,0.006207159570018403,0.029381197478514746,0.006361314830669984,0.008416333612138605,0.005433116132563265
0.21179538061109637,0.1829380378761163,0.03765906902645998,0.01875011439296124,0.02908759277925159,0.4657953699878452,0.01605564969877568,0.021366936502102654,0.016551849125391278
0.07204899164511172,0.14995033614694392,0.5308035854889713,0.008112457494044012,0.007349395612600419,0.044767513538284155,0.03393416778489022,0.10313099570135646,0.04990255658779765
0.033927873514903055,0.040369420484222936,0.10357135853285264,0.008971288313094657,0.3794054650597701,0.3925942911879862,0.022010324531654888,0.012182199613418192,0.00696777876209753
0.024390699819568828,0.023555106820740086,0.013106065235905923,0.003513940651133217,0.008261618976922628,0.0552958439451712,0.8614224733322268,0.005710626871539311,0.004743624346792107
0.051494482843742626,0.07650318599243955,0.01296942164520226,0.008470015712505375,0.013492809671112492,0.03203707153142721,0.01274551674867116,0.7455743205662401,0.046713175288659335
0.0696375104418893,0.056650268706998755,0.0490451155890889,0.013625515206593565,0.25069501591492366,0.5144898922146649,0.023476793926818545,0.013647565109352987,0.008732322889669396
0.09353351817345495,0.15847942004957163,0.14714663497702132,0.021291441048717243,0.014017975835052822,0.07874297311200651,0.23623222268411742,0.04252191302503319,0.20803390109502481
0.018365818291374417,0.01874674246345102,0.8566424881041985,0.006293553020290427,0.006732589617380297,0.0342513595498177,0.03031606919322488,0.01663753700638996,0.01201384275387289
0.0435397255277501,0.13713715500882712,0.11457913877545634,0.005299296882533928,0.005721580820069772,0.029523410448936,0.6089324047453079,0.03626009318799663,0.019007194603122397
0.02463417984768943,0.028634974203703194,0.03808254445978101,0.00336266488092381,0.018661227075151724,0.26267658969870794,0.6092374691794565,0.007752638090239036,0.006957712564347269
